p_positive,p_negative,p_neutral,sentiment,n_chunks,ticker,sector,form,filing_date,n_words,doc_hash
0.9999844431877136,1.2137247722421307e-05,3.4786444302881137e-06,0.9999722838401794,3,NEE,Utilities,8-K,unknown,8000,53f42951851539caeeb40098ca2454d4
0.6666948795318604,0.3332996368408203,5.485638666868908e-06,0.33339524269104004,3,NEE,Utilities,8-K,unknown,8000,c42da7c74e0652ff79e7b744f8989621
0.9998602867126465,0.00011844438995467499,2.12777540582465e-05,0.9997418522834778,3,NEE,Utilities,8-K,unknown,8000,da8f54c4d42614b1bf9ae6915417c96b
0.9998486638069153,0.00014642984024249017,4.891034222964663e-06,0.9997022151947021,3,NEE,Utilities,8-K,unknown,8000,0a3e3b318afc9ccc3a9a91052a74c8ac
0.9999955296516418,2.812387947415118e-06,1.5853846662139404e-06,0.9999927282333374,3,NEE,Utilities,8-K,unknown,8000,3c6b68e2e26c24150e15fcd6bac46224
0.6671294569969177,0.33286240696907043,8.146981599566061e-06,0.3342670500278473,3,NEE,Utilities,8-K,unknown,8000,a0f644503a070d8a798f833a73a300ea
0.9999909996986389,6.341695552691817e-06,2.6791537948156474e-06,0.9999846816062927,3,NEE,Utilities,8-K,unknown,8000,7c10fd1bd60d252de77251920fe4c16d
0.9999892711639404,8.238193004217464e-06,2.499060201444081e-06,0.9999810457229614,3,NEE,Utilities,8-K,unknown,8000,6eceacc2e4ed723cadebe3ad2c44887e
0.9999721646308899,1.923935087688733e-05,8.51728782436112e-06,0.9999529123306274,3,NEE,Utilities,8-K,unknown,8000,23d1a0b2856be3f882a7f3f506d9c19f
0.9999918937683105,4.516649369179504e-06,3.5774949083133833e-06,0.9999873638153076,3,NEE,Utilities,8-K,unknown,8000,7e84189ba67da78d86f52303571d3594
0.6666568517684937,0.33333849906921387,4.650758910429431e-06,0.3333183526992798,3,NEE,Utilities,8-K,unknown,8000,f62dd526332469b180671ff898c31687
0.9999926090240479,4.380051905172877e-06,2.996851435455028e-06,0.9999882578849792,3,NEE,Utilities,8-K,unknown,8000,9b3a1ddfdc5cb258f11c6c21d8fc4ae0
0.9999933242797852,5.477425929711899e-06,1.1732423672583536e-06,0.9999878406524658,3,NEE,Utilities,8-K,unknown,8000,91b978b8ea4c883acb51af5ff7163166
0.9999702572822571,1.668416734901257e-05,1.2990661161893513e-05,0.99995356798172,3,NEE,Utilities,8-K,unknown,8000,10ec3e3a1fa06042bdd76b2eefabe1a9
0.6666523814201355,0.3333399295806885,7.717867447354365e-06,0.333312451839447,3,NEE,Utilities,8-K,unknown,8000,0df636cae75d71f9262a8f7894124d76
0.6666600108146667,0.3333384692668915,1.4889770909576328e-06,0.33332154154777527,3,NEE,Utilities,8-K,unknown,8000,1311e760d704c0e2aaca008e95216ce7
0.9999926686286926,5.789364422525978e-06,1.494906314292166e-06,0.9999868869781494,3,NEE,Utilities,8-K,unknown,8000,4d31a21263eecc9840caec767c9940f9
0.9999681115150452,2.204813608841505e-05,9.787911039893515e-06,0.9999460577964783,3,NEE,Utilities,8-K,unknown,8000,6b8f2e09d7fb71585d1372d3b59b3feb
0.99947589635849,0.0002637204888742417,0.00026038094074465334,0.9992122054100037,3,NEE,Utilities,8-K,unknown,8000,0d34e487a4af6fac944ce2f9d73fa3cb
0.9999904632568359,6.689454949082574e-06,2.826459649440949e-06,0.9999837875366211,3,NEE,Utilities,8-K,unknown,8000,1eb2e87d68e20907a5fc4cca641949c1
0.9999720454216003,1.80178558366606e-05,1.0008680874307174e-05,0.9999540448188782,3,NEE,Utilities,8-K,unknown,8000,4ae5058dacc4305444dbb6dceb0675d7
0.9999915957450867,4.914564215141581e-06,3.5508307973941555e-06,0.9999867081642151,3,NEE,Utilities,8-K,unknown,8000,c94a566ea6585b5cfdb97c4b5e8ae8af
0.999973714351654,2.1297861167113297e-05,5.046804290032014e-06,0.9999524354934692,3,NEE,Utilities,8-K,unknown,8000,fed4f25c42ce2f09bb7b806eec7fd3e9
0.9999803900718689,1.3996997040521819e-05,5.639651135425083e-06,0.9999663829803467,3,NEE,Utilities,8-K,unknown,8000,555e64eb0ae5a988148e85139a4407b8
0.9999942779541016,3.7403467558760894e-06,2.0185871107969433e-06,0.9999905228614807,3,NEE,Utilities,8-K,unknown,8000,9a5f57f92fb3031bb592a93ec9dfe210
0.9999945759773254,2.9519803774746833e-06,2.447171709718532e-06,0.9999915957450867,3,NEE,Utilities,8-K,unknown,8000,1c3f5fc948d4e14130c7242e59e0250e
0.9999892115592957,5.807539764646208e-06,5.0181893129774835e-06,0.9999834299087524,3,NEE,Utilities,8-K,unknown,8000,2b553c51cc4d5b49a116fc82bf29c8e9
0.9998025894165039,0.00010313202074030414,9.424017480341718e-05,0.9996994733810425,3,NEE,Utilities,8-K,unknown,8000,999bf8c6a66242f41439d92f9f415177
0.9999935030937195,4.278359938325593e-06,2.27254122364684e-06,0.9999892115592957,3,NEE,Utilities,8-K,unknown,8000,f7d79266b4be52c85f26deb8b92d097b
0.9999942183494568,3.5956629744759994e-06,2.1843773083674023e-06,0.9999906420707703,3,NEE,Utilities,8-K,unknown,8000,89abdff7afa7fe1791ea479af5bd9a59
0.6666548252105713,0.33333978056907654,5.382067683967762e-06,0.33331504464149475,3,NEE,Utilities,8-K,unknown,8000,feb62a4c46d20fc266b4404ce8fe623b
0.9997097849845886,0.0002423866098979488,4.783510303241201e-05,0.9994673728942871,3,NEE,Utilities,8-K,unknown,8000,b49c8a0942ac9ca79809ffa12affa612
0.9999856948852539,1.0442428902024403e-05,3.8570956348848995e-06,0.9999752640724182,3,NEE,Utilities,8-K,unknown,8000,d74e8f10cc677ca7286bc9607b5337de
0.9999923706054688,5.365940523915924e-06,2.2318245100905187e-06,0.999987006187439,3,NEE,Utilities,8-K,unknown,8000,5a18679fe5d4806eada1246004f2201e
0.9999346733093262,2.2304814137896756e-06,6.305185524979606e-05,0.9999324679374695,3,NEE,Utilities,8-K,unknown,8000,9554cd5bb55184fb384bf1c2ea205dd9
0.9996441006660461,0.0001482428197050467,0.0002076693926937878,0.9994958639144897,3,NEE,Utilities,8-K,unknown,8000,ed37b0b31f056c4c85a3d5e82437e91d
0.9999962449073792,2.169538902307977e-06,1.528104462522606e-06,0.9999940991401672,3,NEE,Utilities,8-K,unknown,8000,009d13c7e5d2d71d2db01db57ec39b3b
0.999992847442627,5.490229796123458e-06,1.7155474552055239e-06,0.9999873638153076,3,NEE,Utilities,8-K,unknown,8000,157a425f5425bc0f424de093b6abeea4
0.9999943375587463,3.5217769891460193e-06,2.071132485070848e-06,0.9999908208847046,3,NEE,Utilities,8-K,unknown,8000,413ea2e1d81e7a70e09b212b80e9b13e
0.9999896883964539,5.427887572295731e-06,4.835084382648347e-06,0.9999842643737793,3,NEE,Utilities,8-K,unknown,8000,94fd99451449706390732738643cff7f
0.9999926686286926,4.263560640538344e-06,3.005625558216707e-06,0.9999883770942688,3,NEE,Utilities,8-K,unknown,8000,91b2fb9f1316a97a00842704c4fa2a54
0.9999921917915344,5.17317721460131e-06,2.6374534627393587e-06,0.999987006187439,3,NEE,Utilities,8-K,unknown,8000,aecdc05b279d94d856d94e30ced8873a
0.9999876618385315,1.0012286111305002e-05,2.3095378764992347e-06,0.9999776482582092,3,NEE,Utilities,8-K,unknown,8000,2c69a65bceed33881364677ec5c9f0e2
0.9997623562812805,0.00013484673399943858,0.00010281138384016231,0.9996275305747986,3,NEE,Utilities,8-K,unknown,8000,66353584f97cfd5b5b28408446512313
0.9999925494194031,4.805161097465316e-06,2.664223529791343e-06,0.9999877214431763,3,NEE,Utilities,8-K,unknown,8000,49432a1063150d23c2efa09fd76ce811
0.999980628490448,1.2378863175399601e-05,7.0780006353743374e-06,0.9999682307243347,3,NEE,Utilities,8-K,unknown,8000,7afe3311a813d95342836d48ec9c3016
0.9999895095825195,7.249500413308851e-06,3.184832166880369e-06,0.9999822378158569,3,NEE,Utilities,8-K,unknown,8000,796d2449c28d51b317669f9e3c3aa412
0.999988853931427,6.021999524818966e-06,5.123199571244186e-06,0.9999828338623047,3,NEE,Utilities,8-K,unknown,8000,665bbfc6e10c30e54f1345f429990cee
0.9999938011169434,3.129258402623236e-06,3.05033950098732e-06,0.9999906420707703,3,NEE,Utilities,8-K,unknown,8000,ef2551e6ebb455f2cd5f723c07db4069
0.6666585803031921,0.33333709836006165,4.26085489380057e-06,0.3333214819431305,3,NEE,Utilities,8-K,unknown,8000,c04e43c90e830b6d968b44cddc8db901
0.9999961853027344,2.1832986476510996e-06,1.6104371525216266e-06,0.9999939799308777,3,NEE,Utilities,8-K,unknown,8000,36e4168af8a4c21520fa6e2ad16eb02e
0.9999892115592957,5.8181194617645815e-06,5.011322627979098e-06,0.9999833703041077,3,NEE,Utilities,8-K,unknown,8000,c1eba5868ac6ce33ecc3ed1ffa3accae
0.999995231628418,3.6698318126582308e-06,1.0045636145150638e-06,0.9999915361404419,3,NEE,Utilities,8-K,unknown,8000,257744ee705ce9a4f42ba976b98ddfb8
0.9999939799308777,4.8018782763392664e-06,1.3025650105191744e-06,0.9999891519546509,3,NEE,Utilities,8-K,unknown,8000,fd3eb00d9fa4ceb27d0cf00e51e83ecb
0.9996488094329834,0.00029573339270427823,5.544329542317428e-05,0.9993530511856079,3,NEE,Utilities,8-K,unknown,8000,5e2ed3a22794d3a23b8bfdff7046099a
0.6666557192802429,0.33333873748779297,5.517631961993175e-06,0.33331698179244995,3,NEE,Utilities,8-K,unknown,8000,de0dddaf50bc5f0792f7798b37af2ee9
0.6666421294212341,0.3333480656147003,9.822995707509108e-06,0.3332940638065338,3,NEE,Utilities,8-K,unknown,8000,68827c6c8caf1d8632306ac9a2489c0a
0.9999420046806335,4.793238258571364e-05,1.0089342140418012e-05,0.9998940825462341,3,NEE,Utilities,8-K,unknown,8000,29c663e84dc99d861d2d6dcde39aebfd
0.9999926686286926,4.465164693101542e-06,2.82105065707583e-06,0.9999881982803345,3,NEE,Utilities,8-K,unknown,8000,65a5ef0f93b42bb0c766cacc9d328fcc
0.6891819834709167,0.31080976128578186,8.317391802847851e-06,0.3783722221851349,3,NEE,Utilities,8-K,unknown,8000,5cf1d1b25a3e7911222391b705db090a
0.9999294877052307,6.57865239190869e-05,4.749401796289021e-06,0.9998636841773987,3,NEE,Utilities,8-K,unknown,8000,66cb4993940c56cebe43992cd0d86b1f
0.9999918937683105,5.475983925862238e-06,2.6312129648431437e-06,0.9999864101409912,3,NEE,Utilities,8-K,unknown,8000,e618966c628d5ac181d88fea4b64b225
0.9999902844429016,6.2724466260988265e-06,3.435970029386226e-06,0.9999840259552002,3,NEE,Utilities,8-K,unknown,8000,e3e0f424fb6c1009747fbeef9b233436
0.9999958872795105,2.458393510096357e-06,1.6247313396888785e-06,0.9999934434890747,3,NEE,Utilities,8-K,unknown,8000,75e7fffe8d43aa6d6461ed5a3c4ec704
0.9999921917915344,4.675442596635548e-06,3.0514374884660356e-06,0.9999875426292419,3,NEE,Utilities,8-K,unknown,8000,bf8d2cd5dae7006abcc8e071034c04b9
0.6877706050872803,0.3122221827507019,7.1387371463060845e-06,0.37554842233657837,3,NEE,Utilities,8-K,unknown,8000,edbfa4e3498320aa85fbf51779aeb6a9
0.9999942779541016,4.776925379701424e-06,1.0433525403641397e-06,0.9999895095825195,3,NEE,Utilities,8-K,unknown,8000,8fea9012ad8f6fd1dd009a6831a0b30a
0.9999868273735046,9.851260983850807e-06,3.3935136798390886e-06,0.9999769926071167,3,NEE,Utilities,8-K,unknown,8000,906dc5f462161b32b4697773e6525f0e
0.9999640583992004,3.1037798180477694e-05,4.869521035288926e-06,0.9999330043792725,3,NEE,Utilities,8-K,unknown,8000,d32a497719af958420a680d5df688859
0.9999940991401672,3.393473889445886e-06,2.412769163129269e-06,0.999990701675415,3,NEE,Utilities,8-K,unknown,8000,67a42550ce15cfa27d032ad464616e30
0.9999826550483704,1.2893215171061456e-05,4.364230790088186e-06,0.9999697804450989,3,NEE,Utilities,8-K,unknown,8000,223393493b6476b0ec8cf21661a061ed
0.6666545867919922,0.3333393633365631,6.035076239641057e-06,0.3333152234554291,3,NEE,Utilities,8-K,unknown,8000,cad033aa54f392bb5a2ce8ab7dd18583
0.6666567325592041,0.3333384692668915,4.8105816858878825e-06,0.3333182632923126,3,NEE,Utilities,8-K,unknown,8000,03b26957dbb6c9c7476a2217e6c1b16c
0.9999673962593079,2.0374502128106542e-05,1.2163830433564726e-05,0.9999470114707947,3,NEE,Utilities,8-K,unknown,8000,7e833b4af790c369a61adbf0a4092d3b
0.9999949336051941,3.5950295114162145e-06,1.464356500946451e-06,0.9999913573265076,3,NEE,Utilities,8-K,unknown,8000,94606a7a3c70b7a3c6afb0d6ec2207bc
0.999997079372406,1.4077035075388267e-06,1.5404692703668843e-06,0.9999956488609314,3,NEE,Utilities,8-K,unknown,8000,8f0bac75ad3c522d914fefcd4af740ba
0.9999940991401672,3.5615994420368224e-06,2.3752195374981966e-06,0.9999905228614807,3,NEE,Utilities,8-K,unknown,8000,d00354b5a27b60b28699fac60a1ff74c
0.9999948143959045,3.5666143958223984e-06,1.5588211681460962e-06,0.999991238117218,3,NEE,Utilities,8-K,unknown,8000,80a01214990cc24600db9377336ccb98
0.9999966621398926,1.995299271584372e-06,1.3082103578199167e-06,0.999994695186615,3,NEM,Materials,10-K,unknown,8000,2bd8467c48ea70aa25cb0b4b91ad556b
0.9999979138374329,1.304243596678134e-06,7.502512744395062e-07,0.9999966025352478,3,NEM,Materials,10-K,unknown,8000,f0885fcfe2080b2c434d0863f68800e2
0.9999974370002747,1.4822593357166625e-06,1.1114917697341298e-06,0.9999959468841553,3,NEM,Materials,10-K,unknown,8000,219144bfdbc792d4b4597d2aa36f670a
0.768685519695282,0.23129524290561676,1.929537029354833e-05,0.5373902916908264,3,NEM,Materials,10-K,unknown,8000,93e62e5997500fd62f2e92bd2ea815db
0.9999979138374329,1.0074917327074218e-06,1.099609448829142e-06,0.9999969005584717,3,NEM,Materials,10-K,unknown,8000,025c72d7ff33b6dd290c38562032eca1
0.9999982714653015,7.739496936665091e-07,9.68404606283002e-07,0.9999974966049194,3,NEM,Materials,10-K,unknown,8000,ac742d0381ba027d94dee0df43a5dc23
0.9999975562095642,1.529157202639908e-06,9.631103239371441e-07,0.9999960064888,3,NEM,Materials,10-Q,unknown,8000,aefc27e6556c3bf61217bfcb90aec719
0.9999980926513672,8.757110663282219e-07,1.0542015616010758e-06,0.9999971985816956,3,NEM,Materials,10-Q,unknown,8000,631bf812c4a76ce00d09a39a0b0cfd6b
0.9999964833259583,1.8737695199888549e-06,1.646233613428194e-06,0.9999946355819702,3,NEM,Materials,10-Q,unknown,8000,0076b2344edf89b99aa97675297cec88
0.9999978542327881,1.0818881719387718e-06,1.010514097288251e-06,0.9999967813491821,3,NEM,Materials,10-Q,unknown,8000,0d507390cca11f9694b2606f045a7893
0.999998152256012,1.1933257155760657e-06,5.869487722520716e-07,0.9999969601631165,3,NEM,Materials,10-Q,unknown,8000,201c233e0270a88be7487816e3b8d3b1
0.9999963641166687,1.8069437146550626e-06,1.8101927707903087e-06,0.9999945759773254,3,NEM,Materials,10-Q,unknown,8000,c60b4ef874cdc88ee8f84c917da0f21d
0.9999974370002747,1.3911834457758232e-06,1.1379751185813802e-06,0.9999960660934448,3,NEM,Materials,10-Q,unknown,8000,b35ecc3ceaf82f36019c9573240b03f9
0.9999979138374329,9.918013574861106e-07,1.195209847537626e-06,0.9999969005584717,3,NEM,Materials,10-Q,unknown,8000,01338c0c6e0cd0018bd14e174f9a4c09
0.9999971389770508,1.7769457372196484e-06,1.1012124332410167e-06,0.9999953508377075,3,NEM,Materials,10-Q,unknown,8000,48dc40c5be9a6786f743ae12cf728ab5
0.9999966621398926,1.7212787497555837e-06,1.6314852473442443e-06,0.9999949336051941,3,NEM,Materials,10-Q,unknown,8000,8023a0f17652e5a59404deb30f3ee008
0.9999973177909851,1.3322122640602174e-06,1.3762331718680798e-06,0.9999960064888,3,NEM,Materials,10-Q,unknown,8000,59d70468b37168394cabf8f9f2e7a07d
0.9999954104423523,2.2640385850536404e-06,2.352816864004126e-06,0.9999931454658508,3,NEM,Materials,10-Q,unknown,8000,4075d5a459e44f09028d114cffdeeccf
0.999998152256012,1.1305628504487686e-06,7.167820967879379e-07,0.9999970197677612,3,NEM,Materials,10-Q,unknown,8000,88523f99ddf4b7e6d45855199a6ffc01
0.9999975562095642,1.2595520502145519e-06,1.1820523013739148e-06,0.9999963045120239,3,NEM,Materials,10-Q,unknown,8000,085cdcee35fa663cbf26470103aa11ac
0.999539852142334,0.0004564635455608368,3.7024092307547107e-06,0.999083399772644,3,NEM,Materials,10-Q,unknown,8000,8b4d35dbc36c479db00458d829c8d668
0.9999966025352478,2.017641463680775e-06,1.4270011661210447e-06,0.9999945759773254,3,NEM,Materials,10-Q,unknown,8000,5f153faa1f2221c442da38e2198cbc1e
0.9999979138374329,1.184014081445639e-06,9.044624107445998e-07,0.9999967217445374,3,NEM,Materials,10-Q,unknown,8000,b32c9a6a4b145b3b82a40f3ab035e1e0
0.9999979138374329,1.1840237448268454e-06,8.574977528041927e-07,0.9999967217445374,3,NEM,Materials,10-Q,unknown,8000,d79796536eb8c899e87f6a887fefe623
0.9999955296516418,1.6178424857571372e-06,2.7831611077999696e-06,0.9999939203262329,3,NEM,Materials,8-K,unknown,5885,6d0961d4b75feac3a4207ff31edeba61
0.6748031973838806,0.32519474625587463,2.0329930521256756e-06,0.349608451128006,3,NEM,Materials,8-K,unknown,7269,c4be521ede3fd93c7f31d2df6ea557d4
0.6676080822944641,0.33238688111305237,5.0273697524971794e-06,0.33522120118141174,3,NEM,Materials,8-K,unknown,8000,17976750662e963ba5e047bb2bbaf56e
0.9999449849128723,4.5219949242891744e-05,9.776254046300892e-06,0.9998997449874878,3,NEM,Materials,8-K,unknown,3322,4e624372bb2e55bd259790e1e2d081a9
0.9999921917915344,5.799096470582299e-06,1.910856553877238e-06,0.9999864101409912,3,NEM,Materials,8-K,unknown,8000,3338a877700d6af9891a6386168afca4
0.9999818801879883,1.363532373943599e-05,4.517000434134388e-06,0.9999682307243347,3,NEM,Materials,8-K,unknown,8000,68fd4973d1eff2693aaf8c99ce01273a
0.9996815323829651,0.00025284357252530754,6.554269202752039e-05,0.9994286894798279,3,NEM,Materials,8-K,unknown,7357,57ce8c6b7866b6b748d58ed089518cd3
0.9999917149543762,6.463586487370776e-06,1.8146311049349606e-06,0.9999852776527405,3,NEM,Materials,8-K,unknown,8000,25c87ae56aadeb71fb2893f678462ef9
0.9999753832817078,1.5414616427733563e-05,9.29027737583965e-06,0.9999599456787109,3,NEM,Materials,8-K,unknown,8000,2df92b53caadb63a1f944f16d498e40e
0.6666596531867981,0.3333399295806885,5.190294700696541e-07,0.3333197236061096,3,NEM,Materials,8-K,unknown,8000,3232ed9e98538e2e8f071b4612fad010
0.9999899864196777,7.326629656745354e-06,2.684174660316785e-06,0.9999826550483704,3,NEM,Materials,8-K,unknown,8000,f5ce9c59860f3a0f88e05817646a2102
0.9999895095825195,9.347668310510926e-06,1.147601210504945e-06,0.9999801516532898,3,NEM,Materials,8-K,unknown,8000,3760871eed82bf28bc6c08f88aedddbf
0.6666585803031921,0.3333408534526825,5.601967245638662e-07,0.33331772685050964,3,NEM,Materials,8-K,unknown,8000,a75e5eb2a999c69f5b1c7c7bcb348332
0.9996986985206604,2.4675633540027775e-05,0.0002766138350125402,0.9996740221977234,3,NEM,Materials,8-K,unknown,8000,f77b93eccf441dc327dd1a77b950b01a
0.9999898076057434,8.009687917365227e-06,2.157354401788325e-06,0.9999818205833435,3,NEM,Materials,8-K,unknown,5734,bd4429250cb56d284dc691b479d75e45
0.9999451637268066,1.6293708540615626e-05,3.8491303712362424e-05,0.999928891658783,3,NEM,Materials,8-K,unknown,8000,4b289033dfa67d970770aecbb0c73483
0.9999945759773254,3.6168676160741597e-06,1.818646182982775e-06,0.9999909400939941,3,NEM,Materials,8-K,unknown,8000,bce07038892942549fe803a723d1aa1e
0.999703586101532,0.0002814409672282636,1.4988147995609324e-05,0.9994221329689026,3,NEM,Materials,8-K,unknown,8000,2f5511c6df1cd1819fbe61924387d907
0.9999755024909973,1.3320467587618623e-05,1.1163025192217901e-05,0.9999622106552124,3,NEM,Materials,8-K,unknown,8000,623a6d34d21bd5b2deddbfdb576d0a60
0.6666224598884583,0.33337274193763733,4.786902991327224e-06,0.3332497179508209,3,NEM,Materials,8-K,unknown,8000,e8b708fd845bd5bcb6ed41f79194ed1a
0.9999610781669617,2.7032860089093447e-05,1.1947794519073796e-05,0.9999340176582336,3,NEM,Materials,8-K,unknown,7942,1ec5b04fca022a023b0521a8b0e88d08
0.9999942779541016,3.5673203910846496e-06,2.1688938431907445e-06,0.999990701675415,3,NEM,Materials,8-K,unknown,5879,92434f91637caa0a9f4dfcddc874cde5
0.9999944567680359,2.6875075036514318e-06,2.8777019451808883e-06,0.999991774559021,3,NEM,Materials,8-K,unknown,5545,2083776045dd8c9eef1d84305edef674
0.9999633431434631,2.957984725071583e-05,7.05987804394681e-06,0.9999337792396545,3,NEM,Materials,8-K,unknown,8000,fd670e20ce15203c2d2c1a7794b3b286
0.6666436195373535,0.3333553969860077,1.0272757435814128e-06,0.3332882225513458,3,NEM,Materials,8-K,unknown,8000,12fbe421ba7814a628877f00c4fd9010
0.6666616797447205,0.33333778381347656,5.212215228311834e-07,0.3333238959312439,3,NEM,Materials,8-K,unknown,8000,f4e8a4db0e08c815d60a2d7605b62a81
0.9999938011169434,5.393454102886608e-06,8.052275006775744e-07,0.9999884366989136,3,NEM,Materials,8-K,unknown,5706,1aee6a61f651cda60d4e209a13771b91
0.9999497532844543,3.366970122442581e-05,1.6539490388822742e-05,0.9999160766601562,3,NEM,Materials,8-K,unknown,7870,d4d448951081d2a56019cf8a7fa7d1bc
0.9999601244926453,2.772502375592012e-05,1.2189029803266749e-05,0.9999324083328247,3,NEM,Materials,8-K,unknown,8000,c6b1eb1b097d0579f90ad61797dacff5
0.9999878406524658,7.663948053959757e-06,4.502577212406322e-06,0.9999801516532898,3,NEM,Materials,8-K,unknown,8000,78dae1253ab7eb6213034a6d56a73c6b
0.9999516606330872,1.9029546820092946e-05,2.92933782475302e-05,0.9999326467514038,3,NEM,Materials,8-K,unknown,8000,77b53b7c8eebc99a9ade0d12505ba90f
0.9999862313270569,8.310561497637536e-06,5.437879281089408e-06,0.9999779462814331,3,NEM,Materials,8-K,unknown,8000,4d5aa3e6750eb6472ecd43ea81b29c3a
0.9999924302101135,6.856481832073769e-06,6.455179004660749e-07,0.9999855756759644,3,NEM,Materials,8-K,unknown,8000,1a5fe1a6dc6875b9f795cc3f48a1bf6b
0.9880464673042297,7.12682303856127e-05,0.011882268823683262,0.9879751801490784,3,NEM,Materials,8-K,unknown,2044,588b91d1b677135889a5a76e238d9fdc
0.6666505932807922,0.333342581987381,6.846210908406647e-06,0.33330801129341125,3,NEM,Materials,8-K,unknown,8000,494326b6d5b0fbaa08397b0acc283b3f
0.9999845623970032,9.097316251427401e-06,6.313827270787442e-06,0.9999754428863525,3,NEM,Materials,8-K,unknown,8000,aaeefe8e4d31366c90f89025f0db70ab
0.9999931454658508,5.050795607530745e-06,1.725735273794271e-06,0.9999880790710449,3,NEM,Materials,8-K,unknown,8000,c6b580d9ec6b790efbfd9897df6d38d8
0.666659414768219,0.33333906531333923,1.5185697748165694e-06,0.33332034945487976,3,NEM,Materials,8-K,unknown,8000,a66eb5cb141ce3d26283b047d10bd0dc
0.9999956488609314,3.450219764999929e-06,8.975613923212222e-07,0.9999921917915344,3,NEM,Materials,8-K,unknown,8000,c0fcd506663134592b70f61cf57a2666
0.6670801043510437,0.3326376974582672,0.00028216245118528605,0.3344424068927765,3,NEM,Materials,8-K,unknown,8000,843548837875ce583b5cc05dcb267396
0.9999968409538269,1.9843218979076482e-06,1.2990594768780284e-06,0.9999948740005493,3,NEM,Materials,8-K,unknown,8000,74e07378d3824aec08d06657c3e962e6
0.9594760537147522,0.00015507449279539287,0.040368836373090744,0.9593209624290466,3,NEM,Materials,8-K,unknown,8000,09472e75ce1bcca8a6da89bb60a752fc
0.9999945759773254,3.406860969334957e-06,1.965879164345097e-06,0.9999911785125732,3,NEM,Materials,8-K,unknown,8000,49cbbfcdb48c376889cdd8d514cc19a1
0.9999844431877136,8.950501978688408e-06,6.655158358626068e-06,0.9999755024909973,3,NEM,Materials,8-K,unknown,8000,c0bbbe802733313e8ea5b2061c0d16a6
0.6667457222938538,0.33325275778770447,1.4132168644209742e-06,0.3334929645061493,3,NEM,Materials,8-K,unknown,8000,9baa6a992bd2c3771c2249d91efcc418
0.6664221286773682,0.33357635140419006,1.5214891391224228e-06,0.3328457772731781,3,NEM,Materials,8-K,unknown,8000,482afc098384c37a7ae07adbe2ef011b
0.6666484475135803,0.3333488702774048,2.636021918078768e-06,0.33329957723617554,3,NEM,Materials,8-K,unknown,8000,84586d9ef8eb0b35f24025f787b2890f
0.9999869465827942,8.843140676617622e-06,4.158144747634651e-06,0.9999781250953674,3,NEM,Materials,8-K,unknown,1709,9a00e239aaeede17fb43150de6032eef
0.9999462962150574,4.812188490177505e-05,5.552554284804501e-06,0.9998981952667236,3,NEM,Materials,8-K,unknown,8000,e39f847e57b7514e2fa3adc4c6ba19a3
0.9999561905860901,3.579783151508309e-05,7.95492269389797e-06,0.9999203681945801,3,NEM,Materials,8-K,unknown,8000,4bc8f7f825d12619bb7776827294975f
0.9999789595603943,1.803394843591377e-05,3.006618271683692e-06,0.9999608993530273,3,NEM,Materials,8-K,unknown,8000,3b502cc57ee8ac7bbf705db607f16080
0.9996104836463928,0.00014548089529853314,0.00024397751258220524,0.9994649887084961,3,NEM,Materials,8-K,unknown,5665,d68c985016f2bde5fe6360a304c553d1
0.6660150289535522,0.3339841365814209,8.455451734334929e-07,0.33203089237213135,3,NEM,Materials,8-K,unknown,8000,27ed96af0bad005903ed3c93a6fe6a88
0.6680183410644531,0.33196917176246643,1.2434099517122377e-05,0.3360491693019867,3,NEM,Materials,8-K,unknown,8000,4f783b3216af9aaf4b7d84c2cf666ffe
0.9999768137931824,1.5004507986304816e-05,8.172873094736133e-06,0.999961793422699,3,NEM,Materials,8-K,unknown,8000,5a48c697d2206becf88a4fc0fd3a6d72
0.9999882578849792,1.0726657819759566e-05,1.018428520183079e-06,0.9999775290489197,3,NEM,Materials,8-K,unknown,8000,e2828772339363b75db37d7d391258e6
0.9999948143959045,3.5099244541925145e-06,1.710002379695652e-06,0.9999912977218628,3,NEM,Materials,8-K,unknown,5608,2d5de7b995790d85f0bdb733fa7cc497
0.6679087281227112,0.3320826292037964,8.639510269858874e-06,0.3358260989189148,3,NEM,Materials,8-K,unknown,8000,2afb2711fc6b6bfc07da13745e85080c
0.9999876022338867,9.10079415916698e-06,3.2498680866410723e-06,0.9999784827232361,3,NEM,Materials,8-K,unknown,8000,cf449f55623d0ce84afe929d8184150f
0.9945952892303467,0.001135404920205474,0.00426930608227849,0.9934598803520203,3,NEM,Materials,8-K,unknown,694,8b748890408855ffbcda73b573aea71d
0.6667216420173645,0.33327004313468933,8.251628059952054e-06,0.33345159888267517,3,NEM,Materials,8-K,unknown,8000,79a9e62d85e06e61a6610456d67cf86a
0.9999786019325256,1.8797953089233488e-05,2.5783758701436454e-06,0.9999598264694214,3,NEM,Materials,8-K,unknown,4562,aeda78dd6fccde0aa4ece79b5f5250f4
0.99983149766922,1.5668347259634174e-05,0.00015275685291271657,0.999815821647644,3,NEM,Materials,8-K,unknown,3773,de6c7175142a00548bee224f2da1aa60
0.9999892711639404,4.939721748087322e-06,5.72688850297709e-06,0.9999843239784241,3,NEM,Materials,8-K,unknown,5949,ea1e0e5541d5f3890039153199a9eb6c
